merged_id,game_title,game_id,vgsales_rank,platform,genre,publisher,release_year,rating,global_sales,plays,wishlist,merge_date
1,Advance Wars,NULL,2925,gba,strategy,nintendo,2001,3.7,0.7,1900,266000,04-10-2025
2,Alan Wake,NULL,1444,x360,action,microsoft game studios,2010,3.6,1.35,6200,741000,04-10-2025
3,Alice: Madness Returns,NULL,3956,x360,adventure,electronic arts,2011,3.5,0.5,2800,636000,04-10-2025
4,Alice: Madness Returns,NULL,9789,pc,adventure,electronic arts,2011,3.5,0.12,2800,636000,04-10-2025
5,Alice: Madness Returns,NULL,3352,ps3,adventure,electronic arts,2011,3.5,0.6,2800,636000,04-10-2025
6,Alpha Protocol,NULL,14053,pc,role-playing,sega,2010,3.3,0.04,987000,182000,04-10-2025
7,Alpha Protocol,NULL,4495,ps3,role-playing,sega,2010,3.3,0.43,987000,182000,04-10-2025
8,Alpha Protocol,NULL,4877,x360,role-playing,sega,2010,3.3,0.4,987000,182000,04-10-2025
9,Animal Crossing,NULL,436,gc,simulation,nintendo,2001,3.9,3.15,3900,317000,04-10-2025
10,Animal Crossing,NULL,436,gc,simulation,nintendo,2001,3.9,3.15,3900,317000,04-10-2025
11,Animal Crossing: City Folk,NULL,227,wii,simulation,nintendo,2008,3.4,4.68,3100,129000,04-10-2025
12,Animal Crossing: New Leaf,NULL,74,3ds,simulation,nintendo,2012,4,9.09,9900,383000,04-10-2025
13,Ape Escape 3,NULL,9507,ps2,platform,sony computer entertainment,2005,4.3,0.13,874000,231000,04-10-2025
14,Armored Core,NULL,4736,ps,simulation,sony computer entertainment,1997,3.4,0.41,522000,216000,04-10-2025
15,Armored Core 2,NULL,2615,ps2,simulation,ubisoft,2000,3.6,0.79,278000,119000,04-10-2025
16,Armored Core 3,NULL,3025,ps2,simulation,metro 3d,2002,3.7,0.67,297000,142000,04-10-2025
17,Armored Core 4,NULL,7687,ps3,simulation,505 games,2006,3.7,0.2,252000,162000,04-10-2025
18,Assassin's Creed,NULL,159,x360,adventure,ubisoft,2007,2.9,5.55,13000,496000,04-10-2025
19,Assassin's Creed,NULL,219,ps3,adventure,ubisoft,2007,2.9,4.83,13000,496000,04-10-2025
20,Assassin's Creed,NULL,159,x360,adventure,ubisoft,2007,2.9,5.55,13000,496000,04-10-2025
21,Assassin's Creed,NULL,219,ps3,adventure,ubisoft,2007,2.9,4.83,13000,496000,04-10-2025
22,Assassin's Creed,NULL,159,x360,adventure,ubisoft,2007,2.9,5.55,13000,496000,04-10-2025
23,Assassin's Creed,NULL,219,ps3,adventure,ubisoft,2007,2.9,4.83,13000,496000,04-10-2025
24,Assassin's Creed II,NULL,157,ps3,action,ubisoft,2009,3.8,5.57,16000,521000,04-10-2025
25,Assassin's Creed II,NULL,177,x360,action,ubisoft,2009,3.8,5.27,16000,521000,04-10-2025
26,Assassin's Creed II,NULL,157,ps3,action,ubisoft,2009,3.8,5.57,16000,521000,04-10-2025
27,Assassin's Creed II,NULL,177,x360,action,ubisoft,2009,3.8,5.27,16000,521000,04-10-2025
28,Assassin's Creed III,NULL,2204,pc,action,ubisoft,2012,3,0.94,12000,390000,04-10-2025
29,Assassin's Creed III,NULL,129,ps3,action,ubisoft,2012,3,6.5,12000,390000,04-10-2025
30,Assassin's Creed III,NULL,5201,wiiu,action,ubisoft,2012,3,0.36,12000,390000,04-10-2025
31,Assassin's Creed III,NULL,173,x360,action,ubisoft,2012,3,5.3,12000,390000,04-10-2025
32,Assassin's Creed Syndicate,NULL,7563,pc,action,ubisoft,2015,3,0.2,5600,417000,04-10-2025
33,Assassin's Creed Syndicate,NULL,410,ps4,action,ubisoft,2015,3,3.28,5600,417000,04-10-2025
34,Assassin's Creed Syndicate,NULL,1545,xone,action,ubisoft,2015,3,1.28,5600,417000,04-10-2025
35,Asura's Wrath,NULL,4776,ps3,action,capcom,2012,3.7,0.41,2100,827000,04-10-2025
36,Asura's Wrath,NULL,6911,x360,action,capcom,2012,3.7,0.24,2100,827000,04-10-2025
37,Banjo-Kazooie,NULL,342,n64,platform,nintendo,1998,4,3.65,7400,765000,04-10-2025
38,Banjo-Kazooie,NULL,342,n64,platform,nintendo,1998,4,3.65,7400,765000,04-10-2025
39,Banjo-Tooie,NULL,1273,n64,platform,nintendo,2000,3.8,1.49,3000,485000,04-10-2025
40,Batman: Arkham Asylum,NULL,376,x360,action,eidos interactive,2009,3.9,3.5,17000,672000,04-10-2025
41,Batman: Arkham Asylum,NULL,263,ps3,action,eidos interactive,2009,3.9,4.25,17000,672000,04-10-2025
42,Batman: Arkham Asylum,NULL,5608,pc,action,eidos interactive,2009,3.9,0.32,17000,672000,04-10-2025
43,Batman: Arkham City,NULL,3791,pc,action,warner bros. interactive entertainment,2011,4.1,0.53,16000,651000,04-10-2025
44,Batman: Arkham City,NULL,160,ps3,action,warner bros. interactive entertainment,2011,4.1,5.53,16000,651000,04-10-2025
45,Batman: Arkham City,NULL,223,x360,action,warner bros. interactive entertainment,2011,4.1,4.76,16000,651000,04-10-2025
46,Batman: Arkham City,NULL,3791,pc,action,warner bros. interactive entertainment,2011,4.1,0.53,16000,651000,04-10-2025
47,Batman: Arkham City,NULL,160,ps3,action,warner bros. interactive entertainment,2011,4.1,5.53,16000,651000,04-10-2025
48,Batman: Arkham City,NULL,223,x360,action,warner bros. interactive entertainment,2011,4.1,4.76,16000,651000,04-10-2025
49,Batman: Arkham City,NULL,3791,pc,action,warner bros. interactive entertainment,2011,4.1,0.53,16000,651000,04-10-2025
50,Batman: Arkham City,NULL,160,ps3,action,warner bros. interactive entertainment,2011,4.1,5.53,16000,651000,04-10-2025
51,Batman: Arkham City,NULL,223,x360,action,warner bros. interactive entertainment,2011,4.1,4.76,16000,651000,04-10-2025
52,Batman: Arkham Knight,NULL,1319,xone,action,warner bros. interactive entertainment,2015,3.7,1.45,13000,757000,04-10-2025
53,Batman: Arkham Knight,NULL,323,ps4,action,warner bros. interactive entertainment,2015,3.7,3.79,13000,757000,04-10-2025
54,Batman: Arkham Knight,NULL,9571,pc,action,warner bros. interactive entertainment,2015,3.7,0.13,13000,757000,04-10-2025
55,Batman: Arkham Knight,NULL,1319,xone,action,warner bros. interactive entertainment,2015,3.7,1.45,13000,757000,04-10-2025
56,Batman: Arkham Knight,NULL,323,ps4,action,warner bros. interactive entertainment,2015,3.7,3.79,13000,757000,04-10-2025
57,Batman: Arkham Knight,NULL,9571,pc,action,warner bros. interactive entertainment,2015,3.7,0.13,13000,757000,04-10-2025
58,Batman: Arkham Knight,NULL,1319,xone,action,warner bros. interactive entertainment,2015,3.7,1.45,13000,757000,04-10-2025
59,Batman: Arkham Knight,NULL,323,ps4,action,warner bros. interactive entertainment,2015,3.7,3.79,13000,757000,04-10-2025
60,Batman: Arkham Knight,NULL,9571,pc,action,warner bros. interactive entertainment,2015,3.7,0.13,13000,757000,04-10-2025
61,Batman: Arkham Origins,NULL,656,ps3,action,warner bros. interactive entertainment,2013,3.4,2.39,7800,632000,04-10-2025
62,Batman: Arkham Origins,NULL,887,x360,action,warner bros. interactive entertainment,2013,3.4,1.93,7800,632000,04-10-2025
63,Batman: Arkham Origins,NULL,5567,wiiu,action,warner bros. interactive entertainment,2013,3.4,0.33,7800,632000,04-10-2025
64,Batman: Arkham Origins,NULL,5584,pc,action,warner bros. interactive entertainment,2013,3.4,0.32,7800,632000,04-10-2025
65,Battlefield 4,NULL,858,xone,shooter,electronic arts,2013,3.5,1.98,7100,124000,04-10-2025
66,Battlefield 4,NULL,337,ps3,shooter,electronic arts,2013,3.5,3.69,7100,124000,04-10-2025
67,Battlefield 4,NULL,1388,pc,shooter,electronic arts,2013,3.5,1.4,7100,124000,04-10-2025
68,Battlefield 4,NULL,366,x360,shooter,electronic arts,2013,3.5,3.53,7100,124000,04-10-2025
69,Battlefield 4,NULL,387,ps4,shooter,electronic arts,2013,3.5,3.43,7100,124000,04-10-2025
70,Battlefield: Bad Company 2,NULL,2858,pc,shooter,electronic arts,2010,3.6,0.71,4200,119000,04-10-2025
71,Battlefield: Bad Company 2,NULL,478,ps3,shooter,electronic arts,2010,3.6,2.97,4200,119000,04-10-2025
72,Battlefield: Bad Company 2,NULL,380,x360,shooter,electronic arts,2010,3.6,3.48,4200,119000,04-10-2025
73,Bayonetta,NULL,1627,ps3,action,sega,2009,3.9,1.23,13000,2300,04-10-2025
74,Bayonetta,NULL,2208,x360,action,sega,2009,3.9,0.94,13000,2300,04-10-2025
75,Bayonetta,NULL,1627,ps3,action,sega,2009,3.9,1.23,13000,2300,04-10-2025
76,Bayonetta,NULL,2208,x360,action,sega,2009,3.9,0.94,13000,2300,04-10-2025
77,Bayonetta,NULL,1627,ps3,action,sega,2009,3.9,1.23,13000,2300,04-10-2025
78,Bayonetta,NULL,2208,x360,action,sega,2009,3.9,0.94,13000,2300,04-10-2025
79,Bayonetta 2,NULL,2043,wiiu,action,nintendo,2014,4.1,1.01,6000,2000,04-10-2025
80,Beyond Good & Evil,NULL,10510,xb,adventure,ubisoft,2003,3.9,0.1,2300,629000,04-10-2025
81,Beyond Good & Evil,NULL,5451,ps2,adventure,ubisoft,2003,3.9,0.33,2300,629000,04-10-2025
82,Beyond Good & Evil,NULL,11831,gc,adventure,ubisoft,2003,3.9,0.07,2300,629000,04-10-2025
83,Beyond: Two Souls,NULL,971,ps3,adventure,sony computer entertainment,2013,2.7,1.79,5400,524000,04-10-2025
84,Billy Hatcher and the Giant Egg,NULL,6668,gc,platform,sega,2003,3.1,0.25,797000,212000,04-10-2025
85,Binary Domain,NULL,7832,x360,action,sega,2012,3.5,0.19,1100,192000,04-10-2025
86,Binary Domain,NULL,5449,ps3,action,sega,2012,3.5,0.33,1100,192000,04-10-2025
87,BioShock,NULL,516,x360,shooter,take-two interactive,2007,4,2.83,17000,1200,04-10-2025
88,BioShock,NULL,4691,pc,shooter,take-two interactive,2007,4,0.41,17000,1200,04-10-2025
89,BioShock 2,NULL,732,x360,shooter,take-two interactive,2010,3.6,2.21,9100,691000,04-10-2025
90,BioShock 2,NULL,1201,ps3,shooter,take-two interactive,2010,3.6,1.55,9100,691000,04-10-2025
91,BioShock 2,NULL,732,x360,shooter,take-two interactive,2010,3.6,2.21,9100,691000,04-10-2025
92,BioShock 2,NULL,1201,ps3,shooter,take-two interactive,2010,3.6,1.55,9100,691000,04-10-2025
93,BioShock Infinite,NULL,3036,pc,shooter,take-two interactive,2013,3.5,0.67,18000,949000,04-10-2025
94,BioShock Infinite,NULL,867,x360,shooter,take-two interactive,2013,3.5,1.96,18000,949000,04-10-2025
95,BioShock Infinite,NULL,998,ps3,shooter,take-two interactive,2013,3.5,1.76,18000,949000,04-10-2025
96,Black,NULL,1594,ps2,shooter,electronic arts,2006,3.4,1.25,2100,196000,04-10-2025
97,Black,NULL,4654,xb,shooter,electronic arts,2006,3.4,0.42,2100,196000,04-10-2025
98,Bloodborne,NULL,662,ps4,action,sony computer entertainment,2015,4.5,2.38,17000,3300,04-10-2025
99,Bloodborne,NULL,662,ps4,action,sony computer entertainment,2015,4.5,2.38,17000,3300,04-10-2025
100,Bloodborne,NULL,662,ps4,action,sony computer entertainment,2015,4.5,2.38,17000,3300,04-10-2025
101,Borderlands,NULL,385,x360,shooter,take-two interactive,2009,3.1,3.44,9100,450000,04-10-2025
102,Borderlands,NULL,8035,pc,shooter,take-two interactive,2009,3.1,0.18,9100,450000,04-10-2025
103,Borderlands,NULL,779,ps3,shooter,take-two interactive,2009,3.1,2.11,9100,450000,04-10-2025
104,Borderlands,NULL,385,x360,shooter,take-two interactive,2009,3.1,3.44,9100,450000,04-10-2025
105,Borderlands,NULL,8035,pc,shooter,take-two interactive,2009,3.1,0.18,9100,450000,04-10-2025
106,Borderlands,NULL,779,ps3,shooter,take-two interactive,2009,3.1,2.11,9100,450000,04-10-2025
107,Borderlands 2,NULL,2226,pc,shooter,take-two interactive,2012,3.5,0.93,16000,494000,04-10-2025
108,Borderlands 2,NULL,705,ps3,shooter,take-two interactive,2012,3.5,2.28,16000,494000,04-10-2025
109,Borderlands 2,NULL,454,x360,shooter,take-two interactive,2012,3.5,3.07,16000,494000,04-10-2025
110,Borderlands 2,NULL,2226,pc,shooter,take-two interactive,2012,3.5,0.93,16000,494000,04-10-2025
111,Borderlands 2,NULL,705,ps3,shooter,take-two interactive,2012,3.5,2.28,16000,494000,04-10-2025
112,Borderlands 2,NULL,454,x360,shooter,take-two interactive,2012,3.5,3.07,16000,494000,04-10-2025
113,Borderlands: The Pre-Sequel,NULL,6073,pc,shooter,take-two interactive,2014,2.9,0.29,5300,238000,04-10-2025
114,Borderlands: The Pre-Sequel,NULL,3049,ps3,shooter,take-two interactive,2014,2.9,0.67,5300,238000,04-10-2025
115,Borderlands: The Pre-Sequel,NULL,2759,x360,shooter,take-two interactive,2014,2.9,0.75,5300,238000,04-10-2025
116,Bulletstorm,NULL,8618,pc,shooter,electronic arts,2011,3.2,0.16,2300,125000,04-10-2025
117,Bulletstorm,NULL,2027,x360,shooter,electronic arts,2011,3.2,1.02,2300,125000,04-10-2025
118,Bulletstorm,NULL,3803,ps3,shooter,electronic arts,2011,3.2,0.53,2300,125000,04-10-2025
119,Bully,NULL,2215,ps2,action,take-two interactive,2006,3.9,0.94,6700,768000,04-10-2025
120,Bully: Scholarship Edition,NULL,1924,x360,action,take-two interactive,2008,4,1.07,3900,457000,04-10-2025
121,Bully: Scholarship Edition,NULL,14797,pc,action,take-two interactive,2008,4,0.03,3900,457000,04-10-2025
122,Bully: Scholarship Edition,NULL,3850,wii,action,take-two interactive,2008,4,0.52,3900,457000,04-10-2025
123,Call of Duty 3,NULL,1921,ps2,shooter,activision,2006,2.8,1.07,2900,122000,04-10-2025
124,Call of Duty 3,NULL,1240,ps3,shooter,activision,2006,2.8,1.52,2900,122000,04-10-2025
125,Call of Duty 3,NULL,551,x360,shooter,activision,2006,2.8,2.71,2900,122000,04-10-2025
126,Call of Duty: Advanced Warfare,NULL,245,ps3,shooter,activision,2014,2.5,4.45,5200,151000,04-10-2025
127,Call of Duty: Advanced Warfare,NULL,194,xone,shooter,activision,2014,2.5,5.13,5200,151000,04-10-2025
128,Call of Duty: Advanced Warfare,NULL,258,x360,shooter,activision,2014,2.5,4.31,5200,151000,04-10-2025
129,Call of Duty: Advanced Warfare,NULL,94,ps4,shooter,activision,2014,2.5,7.6,5200,151000,04-10-2025
130,Call of Duty: Advanced Warfare,NULL,4742,pc,shooter,activision,2014,2.5,0.41,5200,151000,04-10-2025
131,Call of Duty: Black Ops,NULL,1381,wii,shooter,activision,2010,3.7,1.4,14000,318000,04-10-2025
132,Call of Duty: Black Ops,NULL,41,ps3,shooter,activision,2010,3.7,12.73,14000,318000,04-10-2025
133,Call of Duty: Black Ops,NULL,32,x360,shooter,activision,2010,3.7,14.64,14000,318000,04-10-2025
134,Call of Duty: Black Ops,NULL,3213,ds,shooter,activision,2010,3.7,0.63,14000,318000,04-10-2025
135,Call of Duty: Black Ops,NULL,1381,wii,shooter,activision,2010,3.7,1.4,14000,318000,04-10-2025
136,Call of Duty: Black Ops,NULL,41,ps3,shooter,activision,2010,3.7,12.73,14000,318000,04-10-2025
137,Call of Duty: Black Ops,NULL,32,x360,shooter,activision,2010,3.7,14.64,14000,318000,04-10-2025
138,Call of Duty: Black Ops,NULL,3213,ds,shooter,activision,2010,3.7,0.63,14000,318000,04-10-2025
139,Call of Duty: Black Ops II,NULL,4556,wiiu,shooter,activision,2012,3.8,0.43,13000,286000,04-10-2025
140,Call of Duty: Black Ops II,NULL,35,ps3,shooter,activision,2012,3.8,14.03,13000,286000,04-10-2025
141,Call of Duty: Black Ops II,NULL,1219,pc,shooter,activision,2012,3.8,1.53,13000,286000,04-10-2025
142,Call of Duty: Black Ops II,NULL,36,x360,shooter,activision,2012,3.8,13.73,13000,286000,04-10-2025
143,Call of Duty: Black Ops II,NULL,4556,wiiu,shooter,activision,2012,3.8,0.43,13000,286000,04-10-2025
144,Call of Duty: Black Ops II,NULL,35,ps3,shooter,activision,2012,3.8,14.03,13000,286000,04-10-2025
145,Call of Duty: Black Ops II,NULL,1219,pc,shooter,activision,2012,3.8,1.53,13000,286000,04-10-2025
146,Call of Duty: Black Ops II,NULL,36,x360,shooter,activision,2012,3.8,13.73,13000,286000,04-10-2025
147,Call of Duty: Ghosts,NULL,5220,wiiu,shooter,activision,2013,2.4,0.36,6500,150000,04-10-2025
148,Call of Duty: Ghosts,NULL,506,xone,shooter,activision,2013,2.4,2.86,6500,150000,04-10-2025
149,Call of Duty: Ghosts,NULL,350,ps4,shooter,activision,2013,2.4,3.63,6500,150000,04-10-2025
150,Call of Duty: Ghosts,NULL,68,ps3,shooter,activision,2013,2.4,9.59,6500,150000,04-10-2025
151,Call of Duty: Ghosts,NULL,62,x360,shooter,activision,2013,2.4,10.21,6500,150000,04-10-2025
152,Call of Duty: Ghosts,NULL,2799,pc,shooter,activision,2013,2.4,0.73,6500,150000,04-10-2025
153,Call of Duty: Modern Warfare 2,NULL,37,x360,shooter,activision,2009,3.8,13.51,14000,276000,04-10-2025
154,Call of Duty: Modern Warfare 2,NULL,56,ps3,shooter,activision,2009,3.8,10.69,14000,276000,04-10-2025
155,Call of Duty: Modern Warfare 2,NULL,2349,pc,shooter,activision,2009,3.8,0.89,14000,276000,04-10-2025
156,Call of Duty: Modern Warfare 3,NULL,1039,pc,shooter,activision,2011,3.2,1.72,10000,195000,04-10-2025
157,Call of Duty: Modern Warfare 3,NULL,30,x360,shooter,activision,2011,3.2,14.76,10000,195000,04-10-2025
158,Call of Duty: Modern Warfare 3,NULL,38,ps3,shooter,activision,2011,3.2,13.46,10000,195000,04-10-2025
159,Call of Duty: Modern Warfare 3,NULL,2352,wii,shooter,activision,2011,3.2,0.89,10000,195000,04-10-2025
160,Castlevania,NULL,1625,nes,platform,konami digital entertainment,1986,3.4,1.23,5700,365000,04-10-2025
161,Castlevania: Aria of Sorrow,NULL,6252,gba,platform,konami digital entertainment,2003,4.2,0.28,5100,871000,04-10-2025
162,Castlevania: Circle of the Moon,NULL,2332,gba,platform,konami digital entertainment,2001,3,0.89,2100,272000,04-10-2025
163,Castlevania: Harmony of Dissonance,NULL,6602,gba,platform,konami digital entertainment,2002,3.2,0.26,2000,288000,04-10-2025
164,Castlevania: Order of Ecclesia,NULL,4709,ds,platform,konami digital entertainment,2008,4,0.41,2000,540000,04-10-2025
165,Castlevania: Symphony of the Night,NULL,1553,ps,platform,konami digital entertainment,1997,4.4,1.27,9100,1700,04-10-2025
166,Chaos;Head Noah,NULL,13988,x360,adventure,5pb,2009,4,0.04,199000,174000,04-10-2025
167,Chaos;Head Noah,NULL,13988,x360,adventure,5pb,2009,4,0.04,199000,174000,04-10-2025
168,Chrono Cross,NULL,934,ps,role-playing,squaresoft,1999,4,1.86,1700,768000,04-10-2025
169,Chrono Trigger,NULL,690,snes,role-playing,squaresoft,1995,4.5,2.31,9100,2200,04-10-2025
170,Chrono Trigger,NULL,690,snes,role-playing,squaresoft,1995,4.5,2.31,9100,2200,04-10-2025
171,Chrono Trigger,NULL,1294,ds,role-playing,square enix,2008,4.4,1.47,2400,499000,04-10-2025
172,Condemned: Criminal Origins,NULL,4644,x360,action,sega,2005,3.5,0.42,1300,270000,04-10-2025
173,Conker's Bad Fur Day,NULL,2675,n64,platform,thq,2001,3.6,0.77,2700,503000,04-10-2025
174,Crash Bandicoot,NULL,117,ps,platform,sony computer entertainment,1996,3.5,6.82,8700,288000,04-10-2025
175,Crash Nitro Kart,NULL,874,ps2,racing,vivendi games,2003,3.1,1.95,1700,52000,04-10-2025
176,Crash Nitro Kart,NULL,5707,xb,racing,vivendi games,2003,3.1,0.31,1700,52000,04-10-2025
177,Crash Nitro Kart,NULL,4273,gba,racing,vivendi games,2003,3.1,0.46,1700,52000,04-10-2025
178,Crash Nitro Kart,NULL,6550,gc,racing,vivendi games,2003,3.1,0.26,1700,52000,04-10-2025
179,Crash of the Titans,NULL,5609,x360,action,vivendi games,2007,3,0.32,3800,122000,04-10-2025
180,Crash of the Titans,NULL,4690,ps2,action,vivendi games,2007,3,0.41,3800,122000,04-10-2025
181,Crash of the Titans,NULL,4077,ds,action,vivendi games,2007,3,0.49,3800,122000,04-10-2025
182,Crash of the Titans,NULL,4237,wii,action,vivendi games,2007,3,0.46,3800,122000,04-10-2025
183,Crash of the Titans,NULL,3140,psp,action,vivendi games,2007,3,0.64,3800,122000,04-10-2025
184,Crash Team Racing,NULL,221,ps,racing,sony computer entertainment,1999,4,4.79,4800,165000,04-10-2025
185,Crysis,NULL,2857,pc,shooter,electronic arts,2007,3.2,0.72,3000,241000,04-10-2025
186,Crysis,NULL,2857,pc,shooter,electronic arts,2007,3.2,0.72,3000,241000,04-10-2025
187,Crysis 2,NULL,1517,ps3,action,electronic arts,2011,3.1,1.3,2900,155000,04-10-2025
188,Crysis 2,NULL,1452,x360,action,electronic arts,2011,3.1,1.35,2900,155000,04-10-2025
189,Crysis 2,NULL,2781,pc,action,electronic arts,2011,3.1,0.74,2900,155000,04-10-2025
190,Danganronpa 2: Goodbye Despair,NULL,7762,psp,misc,spike,2012,3.9,0.19,9900,605000,04-10-2025
191,Dante's Inferno,NULL,1889,ps3,action,electronic arts,2010,3.2,1.09,2600,334000,04-10-2025
192,Dante's Inferno,NULL,2256,x360,action,electronic arts,2010,3.2,0.92,2600,334000,04-10-2025
193,Dante's Inferno,NULL,7793,psp,action,electronic arts,2010,3.2,0.19,2600,334000,04-10-2025
194,Dark Souls,NULL,813,ps3,role-playing,namco bandai games,2011,4.3,2.07,14000,1400,04-10-2025
195,Dark Souls,NULL,2080,x360,role-playing,namco bandai games,2011,4.3,1,14000,1400,04-10-2025
196,Dark Souls,NULL,813,ps3,role-playing,namco bandai games,2011,4.3,2.07,14000,1400,04-10-2025
197,Dark Souls,NULL,2080,x360,role-playing,namco bandai games,2011,4.3,1,14000,1400,04-10-2025
198,Dark Souls,NULL,813,ps3,role-playing,namco bandai games,2011,4.3,2.07,14000,1400,04-10-2025
199,Dark Souls,NULL,2080,x360,role-playing,namco bandai games,2011,4.3,1,14000,1400,04-10-2025
200,Dark Souls II,NULL,8119,pc,role-playing,namco bandai games,2014,3.3,0.18,6700,834000,04-10-2025
201,Dark Souls II,NULL,1487,ps3,role-playing,namco bandai games,2014,3.3,1.32,6700,834000,04-10-2025
202,Dark Souls II,NULL,2722,x360,role-playing,namco bandai games,2014,3.3,0.76,6700,834000,04-10-2025
203,Dark Souls II,NULL,8119,pc,role-playing,namco bandai games,2014,3.3,0.18,6700,834000,04-10-2025
204,Dark Souls II,NULL,1487,ps3,role-playing,namco bandai games,2014,3.3,1.32,6700,834000,04-10-2025
205,Dark Souls II,NULL,2722,x360,role-playing,namco bandai games,2014,3.3,0.76,6700,834000,04-10-2025
206,Dark Souls III,NULL,1191,ps4,role-playing,namco bandai games,2016,4.2,1.56,19000,2200,04-10-2025
207,Dark Souls III,NULL,5270,xone,role-playing,namco bandai games,2016,4.2,0.35,19000,2200,04-10-2025
208,Dark Souls III,NULL,12901,pc,role-playing,namco bandai games,2016,4.2,0.05,19000,2200,04-10-2025
209,Dark Souls III,NULL,1191,ps4,role-playing,namco bandai games,2016,4.2,1.56,19000,2200,04-10-2025
210,Dark Souls III,NULL,5270,xone,role-playing,namco bandai games,2016,4.2,0.35,19000,2200,04-10-2025
211,Dark Souls III,NULL,12901,pc,role-playing,namco bandai games,2016,4.2,0.05,19000,2200,04-10-2025
212,Dark Souls III,NULL,1191,ps4,role-playing,namco bandai games,2016,4.2,1.56,19000,2200,04-10-2025
213,Dark Souls III,NULL,5270,xone,role-playing,namco bandai games,2016,4.2,0.35,19000,2200,04-10-2025
214,Dark Souls III,NULL,12901,pc,role-playing,namco bandai games,2016,4.2,0.05,19000,2200,04-10-2025
215,Dead Space,NULL,842,ps3,action,electronic arts,2008,4,2.02,9600,1100,04-10-2025
216,Dead Space,NULL,3384,pc,action,electronic arts,2008,4,0.59,9600,1100,04-10-2025
217,Dead Space,NULL,1364,x360,action,electronic arts,2008,4,1.42,9600,1100,04-10-2025
218,Dead Space,NULL,842,ps3,action,electronic arts,2008,4,2.02,9600,1100,04-10-2025
219,Dead Space,NULL,3384,pc,action,electronic arts,2008,4,0.59,9600,1100,04-10-2025
220,Dead Space,NULL,1364,x360,action,electronic arts,2008,4,1.42,9600,1100,04-10-2025
221,Dead Space 2,NULL,5575,pc,shooter,electronic arts,2011,4,0.33,6000,716000,04-10-2025
222,Dead Space 2,NULL,1230,x360,shooter,electronic arts,2011,4,1.52,6000,716000,04-10-2025
223,Dead Space 2,NULL,1345,ps3,shooter,electronic arts,2011,4,1.44,6000,716000,04-10-2025
224,Dead Space 3,NULL,2083,x360,action,electronic arts,2013,2.6,0.99,3200,388000,04-10-2025
225,Dead Space 3,NULL,2077,ps3,action,electronic arts,2013,2.6,1,3200,388000,04-10-2025
226,Deadly Premonition,NULL,6402,x360,action,rising star games,2010,3.9,0.27,1400,628000,04-10-2025
227,Deadly Premonition,NULL,8732,ps3,action,rising star games,2010,3.9,0.15,1400,628000,04-10-2025
228,Demon's Souls,NULL,943,ps3,role-playing,namco bandai games,2009,4.1,1.84,5500,1200,04-10-2025
229,Destroy All Humans!,NULL,2209,ps2,shooter,thq,2005,3.2,0.94,2200,188000,04-10-2025
230,Destroy All Humans!,NULL,4232,xb,shooter,thq,2005,3.2,0.46,2200,188000,04-10-2025
231,Deus Ex,NULL,16166,pc,role-playing,eidos interactive,2000,4.4,0.01,3800,958000,04-10-2025
232,Deus Ex,NULL,16166,pc,role-playing,eidos interactive,2000,4.4,0.01,3800,958000,04-10-2025
233,Deus Ex: Human Revolution,NULL,3432,pc,shooter,square enix,2011,3.8,0.59,5800,488000,04-10-2025
234,Deus Ex: Human Revolution,NULL,1400,x360,shooter,square enix,2011,3.8,1.39,5800,488000,04-10-2025
235,Deus Ex: Human Revolution,NULL,1394,ps3,shooter,square enix,2011,3.8,1.39,5800,488000,04-10-2025
236,Deus Ex: Mankind Divided,NULL,8949,xone,role-playing,square enix,2016,3.5,0.15,3400,458000,04-10-2025
237,Deus Ex: Mankind Divided,NULL,5501,ps4,role-playing,square enix,2016,3.5,0.33,3400,458000,04-10-2025
238,Deus Ex: Mankind Divided,NULL,15412,pc,role-playing,square enix,2016,3.5,0.02,3400,458000,04-10-2025
239,Devil May Cry,NULL,476,ps2,action,capcom,2001,3.5,2.99,10000,1100,04-10-2025
240,Devil May Cry 2,NULL,864,ps2,action,capcom,2003,1.6,1.97,6400,517000,04-10-2025
241,Devil May Cry 3: Dante's Awakening,NULL,792,ps2,action,capcom,2005,4.2,2.09,6100,648000,04-10-2025
242,Devil May Cry 3: Dante's Awakening,NULL,792,ps2,action,capcom,2005,4.2,2.09,6100,648000,04-10-2025
243,Devil May Cry 4,NULL,1449,x360,action,capcom,2008,3.6,1.35,6500,681000,04-10-2025
244,Devil May Cry 4,NULL,1164,ps3,action,capcom,2008,3.6,1.59,6500,681000,04-10-2025
245,Devil May Cry 4,NULL,13640,pc,action,capcom,2008,3.6,0.04,6500,681000,04-10-2025
246,Devil May Cry HD Collection,NULL,2458,ps3,action,capcom,2012,3.9,0.84,2200,371000,04-10-2025
247,Devil May Cry HD Collection,NULL,4478,x360,action,capcom,2012,3.9,0.44,2200,371000,04-10-2025
248,Digimon World: Next Order,NULL,10891,psv,action,namco bandai games,2016,3.1,0.09,321000,133000,04-10-2025
249,Dishonored,NULL,3938,pc,action,bethesda softworks,2012,3.9,0.51,14000,866000,04-10-2025
250,Dishonored,NULL,1197,ps3,action,bethesda softworks,2012,3.9,1.55,14000,866000,04-10-2025
251,Dishonored,NULL,1033,x360,action,bethesda softworks,2012,3.9,1.73,14000,866000,04-10-2025
